id,review_date,title,review_text,product_category,user_country,verified_purchase,price,discount,rating,helpful_votes,total_votes,sentiment
874,2022-03-01,Bad Purchase, Highly recommend this product. Rating: 5/5 ,Beauty,Australia,True,46.88,0.34,5,4,12,positive
875,2024-01-02,Great Product,Good but could be better. Rating: 3/5!!!,Beauty,Germany,True,0.3,0.09,3,4,10,neutral
876,2021-12-29,,Decent  product  for  the  price.  Rating:  4/5,Clothing,Singapore,True,54.7,0.34,4,6,14,positive
877,2022-06-29,Best Buy,Excellent performance and great value. Rating: 2/5???,Electronics,Canada,False,10.94,0.05,2,4,18,negative
878,2022-12-09,Best Buy,"Terrible  build  quality,  broke  quickly.  Rating:  5/5",Sports,Canada,False,,0.34,5,5,9,positive
879,2023-12-16,Worth It,"Terrible build quality, broke quickly. Rating: 4/5!!!",Books,Australia,True,91.37,0.11,4,2,8,positive
880,2020-03-20,Best Buy,Decent product for the price. Rating: 3/5???,Books,Singapore,False,20.7,0.33,3,10,17,neutral
881,2021-05-25,Worth It, Excellent performance and great value. Rating: 4/5 ,Sports,Germany,True,41.97,0.18,4,7,18,positive
882,2022-04-20,Best Buy,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 4/5",Sports,Germany,True,50.04,0.45,4,4,11,positive
883,2019-06-16,Bad Purchase,"I love this product, will buy again. Rating: 2/5???",Toys,USA,True,71.81,0.11,2,3,12,negative
884,2019-04-01,Okay Item,Highly  recommend  this  product.  Rating:  1/5,Sports,Singapore,False,,0.06,1,3,10,negative
885,2020-12-14,Okay Item,This product is amazing and works perfectly. Rating: 3/5 😊,Toys,Singapore,True,92.63,0.04,3,7,13,neutral
886,2024-02-25,Okay Item,Good but could be better. Rating: 4/5 😊,Electronics,India,True,,0.33,4,6,8,positive
887,2023-04-04,Worth It,Highly recommend this product. Rating: 5/5!!!,Beauty,Canada,True,53.72,0.29,5,3,12,positive
888,2019-02-08,Best Buy,Highly recommend this product. Rating: 5/5!!!,Electronics,,True,-2.33,0.3,5,9,12,positive
889,2022-02-23,Bad Purchase,Not worth the money at all. Rating: 4/5!!!,Home,Germany,True,17.21,0.1,4,2,8,positive
890,2023-01-14,Bad Purchase,"Average item, nothing special. Rating: 5/5???",Toys,India,True,49.87,0.2,5,6,16,positive
891,2019-06-22,Best Buy,NOT WORTH THE MONEY AT ALL. RATING: 3/5,Clothing,USA,True,19.71,0.18,3,8,21,neutral
892,2020-10-14,Best Buy, Highly recommend this product. Rating: 4/5 ,Toys,Australia,True,47.91,0.37,4,4,4,positive
893,2021-01-23,Okay Item,Good but could be better. Rating: 2/5!!!,Home,USA,True,-61.29,0.37,2,6,10,negative
894,2022-05-28,Bad Purchase,Excellent performance and great value. Rating: 3/5 😊,Clothing,India,True,43.8,0.1,3,4,18,neutral
895,2023-07-20,Great Product,"Terrible build quality, broke quickly. Rating: 4/5???",Electronics,UK,True,77.05,0.08,4,4,11,positive
896,2021-12-17,Great Product,Not worth the money at all. Rating: 1/5 😊,Toys,Germany,True,58.44,0.43,1,4,4,negative
897,2023-08-11,Bad Purchase,Good but could be better. Rating: 4/5???,Clothing,India,True,118.88,0.02,4,1,11,positive
898,2020-04-20,Okay Item,This product is amazing and works perfectly. Rating: 5/5 😊,Clothing,USA,False,27.03,0.19,5,3,16,positive
899,2020-03-31,Great Product,"I  love  this  product,  will  buy  again.  Rating:  3/5",Books,Canada,True,35.4,0.43,3,2,4,neutral
900,2021-04-08,Best Buy,Very bad quality and disappointing experience. Rating: 3/5!!!,Beauty,Germany,False,47.22,0.31,3,6,14,neutral
901,2021-06-13,Okay Item,Good but could be better. Rating: 5/5!!!,Toys,Germany,True,12.58,0.5,5,3,16,positive
902,2022-10-16,Worth It,Excellent performance and great value. Rating: 5/5 😊,Clothing,USA,True,89.2,0.26,5,8,9,positive
903,2024-05-12,Bad Purchase,This product is amazing and works perfectly. Rating: 3/5!!!,Home,USA,True,,0.28,3,3,5,neutral
904,2021-10-21,Okay Item,Very bad quality and disappointing experience. Rating: 3/5???,Sports,Canada,True,27.19,0.34,3,7,19,neutral
905,2020-01-22,Best Buy,Excellent performance and great value. Rating: 4/5???,Books,Germany,True,77.36,0.13,4,5,15,positive
906,2024-06-19,Bad Purchase, Excellent performance and great value. Rating: 4/5 ,Toys,Germany,True,71.77,0.35,4,7,12,positive
907,2019-12-14,Worth It,Good but could be better. Rating: 2/5 😊,Sports,USA,True,45.38,0.23,2,4,15,negative
908,2019-07-09,Best Buy, Highly recommend this product. Rating: 3/5 ,Clothing,UK,True,40.29,0.33,3,1,10,neutral
909,2020-05-19,Worth It,"Terrible build quality, broke quickly. Rating: 5/5 😊",Beauty,,True,,0.02,5,7,13,positive
910,2022-04-29,Okay Item,"Terrible  build  quality,  broke  quickly.  Rating:  4/5",Home,Canada,True,21.21,0.2,4,6,9,positive
911,2023-03-12,Okay Item,NOT WORTH THE MONEY AT ALL. RATING: 5/5,Home,UK,False,,0.31,5,5,9,positive
912,2022-10-24,Worth It,,Clothing,Singapore,True,41.01,0.44,5,3,13,positive
913,2022-12-03,Great Product," Terrible build quality, broke quickly. Rating: 5/5 ",Books,UK,True,16.18,0.36,5,5,6,positive
914,2021-04-03,Bad Purchase,"I love this product, will buy again. Rating: 2/5!!!",Beauty,Canada,True,40.83,0.23,2,4,5,negative
915,2021-07-17,Best Buy,This product is amazing and works perfectly. Rating: 5/5 😊,Beauty,India,True,52.5,0.45,5,6,18,positive
916,2021-07-22,Okay Item,"I  love  this  product,  will  buy  again.  Rating:  1/5",Clothing,UK,True,56.4,0.44,1,4,12,negative
917,2022-02-14,Bad Purchase,"Average item, nothing special. Rating: 4/5!!!",Home,Singapore,True,60.43,0.35,4,3,6,positive
918,2019-05-14,Okay Item,"Terrible build quality, broke quickly. Rating: 4/5!!!",Clothing,Australia,False,5.88,0.3,4,6,6,positive
919,2019-02-27,Okay Item,"I love this product, will buy again. Rating: 3/5!!!",Sports,Canada,False,,0.17,3,5,19,neutral
920,2023-04-29,Worth It,Good but could be better. Rating: 5/5???,Books,USA,True,72.57,0.44,5,5,6,positive
921,2020-11-15,Okay Item," Average item, nothing special. Rating: 5/5 ",Toys,Canada,True,60.27,0.2,5,8,10,positive
922,2020-11-02,Worth It,Not worth the money at all. Rating: 1/5!!!,Toys,India,True,37.24,0.41,1,4,18,negative
923,2019-06-22,Best Buy,Decent product for the price. Rating: 4/5!!!,Sports,Canada,True,111.05,0.31,4,5,12,positive
924,2024-01-27,Best Buy,Not worth the money at all. Rating: 3/5!!!,Toys,,True,21.8,0.32,3,4,12,neutral
925,2021-03-25,Great Product,This  product  is  amazing  and  works  perfectly.  Rating:  3/5,Toys,Singapore,False,78.19,0.07,3,3,11,neutral
926,2022-03-18,Great Product,Very bad quality and disappointing experience. Rating: 5/5???,Sports,Singapore,True,42.22,0.37,5,4,11,positive
927,2019-03-21,Bad Purchase, This product is amazing and works perfectly. Rating: 3/5 ,Electronics,India,False,38.48,0.44,3,4,14,neutral
928,2021-06-04,Bad Purchase,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 5/5,Electronics,Australia,True,22.82,0.04,5,4,12,positive
929,2022-05-21,Best Buy,This product is amazing and works perfectly. Rating: 2/5!!!,Sports,Germany,True,37.67,0.26,2,7,10,negative
930,2019-07-22,Great Product,Not worth the money at all. Rating: 4/5 😊,Home,India,True,5.73,0.05,4,3,12,positive
931,2021-02-02,Best Buy,"I love this product, will buy again. Rating: 4/5???",Beauty,,True,-3.22,0.09,4,4,9,positive
932,2022-06-06,Okay Item,Not worth the money at all. Rating: 3/5???,Home,,True,72.64,0.48,3,9,10,neutral
933,2023-08-27,Best Buy,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 3/5,Clothing,USA,True,120.04,0.37,3,4,13,neutral
934,2022-06-04,Great Product, Good but could be better. Rating: 5/5 ,Books,Germany,True,47.87,0.19,5,2,7,positive
935,2023-08-10,Worth It,This  product  is  amazing  and  works  perfectly.  Rating:  5/5,Beauty,UK,True,82.29,0.17,5,5,17,positive
936,2023-04-05,Great Product,Good but could be better. Rating: 3/5 😊,Toys,USA,True,70.15,0.02,3,5,8,neutral
937,2023-01-04,Okay Item,Good but could be better. Rating: 4/5???,Books,UK,True,37.84,0.47,4,3,13,positive
938,2022-11-26,Great Product,DECENT PRODUCT FOR THE PRICE. RATING: 1/5,Electronics,Australia,True,58.28,0.25,1,11,11,negative
939,2019-02-16,Bad Purchase,Good but could be better. Rating: 2/5!!!,Home,Singapore,True,56.29,0.43,2,3,13,negative
940,2022-06-10,Best Buy,Excellent  performance  and  great  value.  Rating:  4/5,Home,UK,False,59.48,0.35,4,5,18,positive
941,2022-08-21,Worth It,"Average item, nothing special. Rating: 1/5 😊",Beauty,Australia,True,10.79,0.03,1,7,7,negative
942,2023-03-30,Worth It,HIGHLY RECOMMEND THIS PRODUCT. RATING: 5/5,Home,Australia,True,80.57,0.11,5,7,11,positive
943,2022-03-12,Best Buy, Highly recommend this product. Rating: 4/5 ,Electronics,USA,True,55.01,0.44,4,5,15,positive
944,2022-12-09,Bad Purchase,Excellent performance and great value. Rating: 5/5???,Toys,India,False,54.03,0.16,5,5,13,positive
945,2023-03-17,Great Product,"Average item, nothing special. Rating: 4/5???",Beauty,USA,True,34.37,0.05,4,5,13,positive
946,2022-10-28,Okay Item,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 5/5,Books,Germany,True,78.66,0.22,5,1,15,positive
947,2023-05-09,Best Buy, Highly recommend this product. Rating: 4/5 ,Home,USA,True,36.31,0.16,4,2,6,positive
948,2024-03-24,,NOT WORTH THE MONEY AT ALL. RATING: 4/5,Toys,UK,False,39.42,0.2,4,7,16,positive
949,2022-07-06,Okay Item,DECENT PRODUCT FOR THE PRICE. RATING: 5/5,Sports,India,True,44.18,0.33,5,3,14,positive
950,2020-10-17,Worth It,Highly recommend this product. Rating: 4/5???,Toys,,True,33.99,0.08,4,2,3,positive
951,2020-04-15,Best Buy,"I LOVE THIS PRODUCT, WILL BUY AGAIN. RATING: 1/5",Home,Germany,False,-4.51,0.15,1,4,4,negative
952,2024-05-30,Bad Purchase,This product is amazing and works perfectly. Rating: 4/5!!!,Home,Germany,True,59.11,0.44,4,4,16,positive
953,2021-08-28,Worth It," I love this product, will buy again. Rating: 5/5 ",Toys,UK,True,60.63,0.29,5,7,11,positive
954,2021-11-01,Worth It,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 5/5,Home,UK,True,114.89,0.11,5,5,16,positive
955,2022-09-15,Great Product,Good  but  could  be  better.  Rating:  4/5,Electronics,Singapore,True,141.54999999999998,0.25,4,3,5,positive
956,2021-01-05,Great Product,Decent product for the price. Rating: 4/5 😊,Toys,UK,True,,0.19,4,5,5,positive
957,2021-02-22,Bad Purchase,Excellent  performance  and  great  value.  Rating:  5/5,Books,Australia,True,60.71,0.1,5,5,5,positive
958,2021-08-25,Worth It,HIGHLY RECOMMEND THIS PRODUCT. RATING: 1/5,Books,India,True,24.09,0.09,1,3,16,negative
959,2019-12-24,Bad Purchase,Decent  product  for  the  price.  Rating:  4/5,Clothing,,False,-2.43,0.25,4,6,8,positive
960,2021-08-29,Best Buy," I love this product, will buy again. Rating: 3/5 ",Electronics,India,True,259.20000000000005,0.47,3,3,11,neutral
961,2022-12-02,Bad Purchase," Terrible build quality, broke quickly. Rating: 4/5 ",Beauty,Singapore,False,0.46,0.34,4,5,12,positive
962,2020-10-29,Worth It,Very  bad  quality  and  disappointing  experience.  Rating:  4/5,Electronics,Canada,True,57.65,0.06,4,11,20,positive
963,2020-01-08,Okay Item,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 2/5,Toys,Canada,True,57.28,0.19,2,2,11,negative
964,2021-10-28,Worth It,EXCELLENT PERFORMANCE AND GREAT VALUE. RATING: 2/5,Electronics,India,True,49.42,0.08,2,4,4,negative
965,2022-02-19,Best Buy,"I  love  this  product,  will  buy  again.  Rating:  4/5",Electronics,Australia,False,,0.42,4,8,18,positive
966,2022-10-03,Great Product,Highly recommend this product. Rating: 2/5 😊,Home,Canada,True,100.4,0.36,2,7,9,negative
967,2020-11-06,Okay Item," Average item, nothing special. Rating: 3/5 ",Electronics,India,True,44.1,0.3,3,3,9,neutral
968,2019-03-31,Best Buy,Excellent performance and great value. Rating: 5/5 😊,Toys,,True,47.53,0.46,5,8,9,positive
969,2023-07-30,Bad Purchase, Highly recommend this product. Rating: 3/5 ,Home,Canada,True,82.51,0.3,3,6,9,neutral
970,2020-11-28,Okay Item,"I love this product, will buy again. Rating: 4/5???",Electronics,Australia,True,124.78,0.3,4,4,12,positive
971,2022-09-01,Worth It,Very  bad  quality  and  disappointing  experience.  Rating:  5/5,Electronics,India,True,42.51,0.47,5,3,9,positive
972,2022-04-16,Great Product,Excellent performance and great value. Rating: 2/5???,Beauty,Singapore,True,14.69,0.1,2,9,16,negative
973,2020-06-23,Bad Purchase,Very bad quality and disappointing experience. Rating: 3/5 😊,Sports,USA,True,65.37,0.4,3,7,9,neutral
974,2021-01-01,Bad Purchase,Highly recommend this product. Rating: 4/5???,Clothing,Germany,True,43.5,0.42,4,4,7,positive
975,2021-05-18,Worth It,Highly recommend this product. Rating: 5/5 😊,Toys,India,True,45.11,0.17,5,5,13,positive
976,2019-02-10,Great Product,VERY BAD QUALITY AND DISAPPOINTING EXPERIENCE. RATING: 5/5,Sports,USA,True,-19.4,0.3,5,5,14,positive
977,2021-01-09,Worth It," Average item, nothing special. Rating: 5/5 ",Toys,USA,True,-25.81,0.31,5,0,12,positive
978,2023-09-24,Bad Purchase,"AVERAGE ITEM, NOTHING SPECIAL. RATING: 5/5",Home,USA,True,47.76,0.21,5,2,9,positive
979,2024-04-30,Okay Item,Very bad quality and disappointing experience. Rating: 2/5!!!,Toys,India,True,-36.45,0.25,2,5,8,negative
980,2020-05-16,Best Buy,Not  worth  the  money  at  all.  Rating:  1/5,Books,Canada,True,46.0,0.48,1,2,8,negative
981,2021-08-16,Great Product, Good but could be better. Rating: 3/5 ,Sports,India,True,15.48,0.34,3,7,18,neutral
982,2022-03-14,Worth It,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 2/5,Toys,Canada,False,38.93,0.34,2,5,6,negative
983,2022-05-09,Best Buy,GOOD BUT COULD BE BETTER. RATING: 4/5,Books,UK,True,41.46,0.13,4,7,12,positive
984,2021-07-17,Okay Item,"I love this product, will buy again. Rating: 4/5 😊",Electronics,India,True,32.31,0.1,4,7,18,positive
985,2023-10-14,Okay Item,,Clothing,India,True,74.06,0.33,1,5,10,negative
986,2020-04-05,,HIGHLY RECOMMEND THIS PRODUCT. RATING: 5/5,Beauty,Singapore,False,,0.41,5,5,19,positive
987,2021-01-01,Best Buy,Excellent  performance  and  great  value.  Rating:  2/5,Electronics,Germany,False,76.85,0.33,2,4,5,negative
988,2021-01-21,Okay Item,Decent product for the price. Rating: 3/5???,Electronics,UK,True,12.26,0.5,3,5,10,neutral
989,2021-07-13,Worth It,Decent product for the price. Rating: 4/5!!!,Home,UK,True,89.51,0.36,4,6,13,positive
990,2021-06-27,Okay Item,"Average item, nothing special. Rating: 3/5 😊",Sports,USA,True,,0.0,3,7,10,neutral
991,2023-05-01,Bad Purchase,DECENT PRODUCT FOR THE PRICE. RATING: 3/5,Toys,Germany,True,54.86,0.23,3,4,17,neutral
992,2023-04-20,Okay Item,,Electronics,Germany,True,72.05,0.48,1,6,10,negative
993,2022-06-30,Great Product," Average item, nothing special. Rating: 3/5 ",Beauty,Australia,True,40.45,0.19,3,13,20,neutral
994,2020-01-25,Bad Purchase,"Terrible build quality, broke quickly. Rating: 5/5 😊",Clothing,Canada,False,58.29,0.19,5,4,6,positive
995,2023-06-06,Best Buy,Not  worth  the  money  at  all.  Rating:  5/5,Books,India,False,11.54,0.04,5,3,15,positive
996,2021-06-01,Great Product, Excellent performance and great value. Rating: 3/5 ,Electronics,,True,48.3,0.14,3,7,16,neutral
997,2019-09-13,Great Product,Decent product for the price. Rating: 3/5 😊,Beauty,Germany,True,65.86,0.1,3,3,11,neutral
998,2020-12-09,Best Buy,Highly recommend this product. Rating: 4/5 😊,Books,Canada,True,60.21,0.17,4,6,9,positive
999,2024-01-13,,Highly recommend this product. Rating: 5/5 😊,Beauty,India,True,56.03,0.07,5,5,10,positive
1000,2024-04-28,Best Buy," Terrible build quality, broke quickly. Rating: 3/5 ",Toys,,True,34.11,0.2,3,7,8,neutral
1001,2020-03-25,Worth It,Decent product for the price. Rating: 3/5 😊,Beauty,UK,True,,0.14,3,4,18,neutral
1002,2019-01-10,Bad Purchase,"I love this product, will buy again. Rating: 5/5???",Toys,Canada,True,25.74,0.39,5,8,21,positive
1003,2021-04-03,Bad Purchase,Not worth the money at all. Rating: 4/5 😊,Clothing,Singapore,True,88.93,0.26,4,9,16,positive
1004,2021-03-08,Worth It,Highly recommend this product. Rating: 2/5 😊,Clothing,UK,False,-20.24,0.24,2,8,18,negative
1005,2022-06-19,Bad Purchase,,Books,India,True,20.29,0.06,4,6,8,positive
1006,2022-06-28,Worth It," Terrible build quality, broke quickly. Rating: 2/5 ",Home,Germany,True,28.08,0.5,2,5,15,negative
1007,2021-05-26,Great Product,Highly recommend this product. Rating: 4/5 😊,Books,India,True,-10.75,0.11,4,3,17,positive
1008,2021-10-25,Best Buy,"I love this product, will buy again. Rating: 4/5!!!",Electronics,UK,True,24.38,0.33,4,4,15,positive
1009,2022-02-16,Best Buy,Good but could be better. Rating: 5/5!!!,Electronics,Germany,False,43.64,0.44,5,4,6,positive
1010,2021-10-12,Okay Item,This product is amazing and works perfectly. Rating: 4/5???,Toys,UK,True,35.54,0.08,4,6,10,positive
1011,2023-12-30,Worth It, Excellent performance and great value. Rating: 3/5 ,Sports,,True,24.24,0.13,3,5,19,neutral
1012,2020-01-09,Okay Item, Very bad quality and disappointing experience. Rating: 2/5 ,Clothing,,True,6.95,0.24,2,3,3,negative
1013,2021-12-24,Worth It,Decent product for the price. Rating: 5/5???,Home,Canada,False,83.96,0.21,5,6,9,positive
1014,2019-05-26,Bad Purchase,Excellent performance and great value. Rating: 2/5 😊,Home,Germany,False,103.53,0.19,2,5,5,negative
1015,2019-08-12,Great Product, Highly recommend this product. Rating: 3/5 ,Clothing,Singapore,False,58.65,0.35,3,8,20,neutral
1016,2022-06-16,Okay Item,Not  worth  the  money  at  all.  Rating:  2/5,Clothing,Australia,True,25.35,0.07,2,3,9,negative
1017,2019-06-26,Best Buy," I love this product, will buy again. Rating: 5/5 ",Sports,Canada,True,85.8,0.11,5,5,19,positive
1018,2023-12-08,,Good but could be better. Rating: 4/5???,Home,Australia,True,23.7,0.25,4,2,10,positive
1019,2021-05-02,Worth It,GOOD BUT COULD BE BETTER. RATING: 3/5,Beauty,Canada,True,154.65,0.24,3,4,7,neutral
1020,2022-07-29,Great Product,Good  but  could  be  better.  Rating:  3/5,Beauty,Singapore,True,29.67,0.24,3,6,18,neutral
1021,2019-03-04,Worth It,Very bad quality and disappointing experience. Rating: 5/5!!!,Beauty,Canada,True,10.35,0.02,5,4,16,positive
1022,2022-05-25,Best Buy,Decent product for the price. Rating: 4/5???,Books,India,False,57.96,0.02,4,6,11,positive
1023,2024-02-21,Okay Item,This  product  is  amazing  and  works  perfectly.  Rating:  4/5,Clothing,UK,True,37.54,0.11,4,1,3,positive
1024,2021-04-06,Great Product," Terrible build quality, broke quickly. Rating: 5/5 ",Clothing,USA,False,66.73,0.46,5,8,20,positive
1025,2021-03-05,,THIS PRODUCT IS AMAZING AND WORKS PERFECTLY. RATING: 5/5,Books,UK,True,62.71,0.14,5,4,14,positive
1026,2020-11-19,Best Buy,Excellent  performance  and  great  value.  Rating:  3/5,Sports,Australia,True,62.95,0.5,3,4,15,neutral
1027,2023-01-24,Best Buy,Good  but  could  be  better.  Rating:  5/5,Books,Canada,True,72.95,0.15,5,7,10,positive
1028,2024-05-06,Worth It, Excellent performance and great value. Rating: 1/5 ,Electronics,Germany,True,78.88,0.15,1,4,8,negative
1029,2023-06-22,Best Buy, Highly recommend this product. Rating: 3/5 ,Beauty,Canada,True,33.11,0.16,3,4,6,neutral
1030,2019-04-15,Worth It,Good but could be better. Rating: 5/5!!!,Toys,Germany,True,101.83,0.34,5,5,11,positive
1031,2022-01-27,Great Product, This product is amazing and works perfectly. Rating: 3/5 ,Sports,,True,-10.53,0.05,3,4,8,neutral
1032,2020-05-25,Great Product," Average item, nothing special. Rating: 3/5 ",Clothing,USA,True,50.67,0.46,3,6,15,neutral
1033,2020-01-20,Bad Purchase,Very bad quality and disappointing experience. Rating: 3/5???,Clothing,Germany,True,42.68,0.18,3,6,9,neutral
